,ags5,time_stamp,value
7558,03401,2017-07-31,10.6
7559,03401,2017-08-31,10.1
7560,03401,2017-09-30,9.8
7561,03401,2017-10-31,9.8
7562,03401,2017-11-30,9.6
7563,03401,2017-12-31,9.6
7564,03401,2018-01-31,10.2
7565,03401,2018-02-28,9.9
7566,03401,2018-03-31,9.6
7567,03401,2018-04-30,9.4
7568,03401,2018-05-31,9.3
7569,03401,2018-06-30,9.3
7570,03401,2018-07-31,9.4
7571,03401,2018-08-31,9.2
7572,03401,2018-09-30,8.8
7573,03401,2018-10-31,8.7
7574,03401,2018-11-30,8.3
7575,03401,2018-12-31,8.5
7576,03401,2019-01-31,9.2
7577,03401,2019-02-28,9.0
7578,03401,2019-03-31,9.0
7579,03401,2019-04-30,9.4
7580,03401,2019-05-31,9.9
7581,03401,2019-06-30,9.7
7582,03401,2019-07-31,9.8
7583,03401,2019-08-31,10.0
7584,03401,2019-09-30,9.3
7585,03401,2019-10-31,9.2
7586,03401,2019-11-30,8.9
7587,03401,2019-12-31,9.0
7588,03401,2020-01-31,9.6
7589,03401,2020-02-29,9.5
7590,03401,2020-03-31,9.3
7591,03401,2020-04-30,10.4
7592,03401,2020-05-31,11.1
7593,03401,2020-06-30,10.9
7594,03401,2020-07-31,11.0
7595,03401,2020-08-31,11.2
7596,03401,2020-09-30,10.9
7597,03401,2020-10-31,10.6
7598,03401,2020-11-30,10.4
7599,03401,2020-12-31,10.6
7600,03401,2021-01-31,11.0
7601,03401,2021-02-28,11.1
7602,03401,2021-03-31,10.9
7603,03401,2021-04-30,10.5
7604,03401,2021-05-31,10.4
7605,03402,2007-05-31,12.5
7606,03402,2007-06-30,12.0
7607,03402,2007-07-31,12.0
7608,03402,2007-08-31,12.2
7609,03402,2007-09-30,11.8
7610,03402,2007-10-31,11.5
7611,03402,2007-11-30,11.8
7612,03402,2007-12-31,11.9
7613,03402,2008-01-31,12.2
7614,03402,2008-02-29,12.1
7615,03402,2008-03-31,11.8
7616,03402,2008-04-30,11.5
7617,03402,2008-05-31,11.0
7618,03402,2008-06-30,10.6
7619,03402,2008-07-31,11.0
7620,03402,2008-08-31,10.9
7621,03402,2008-09-30,10.2
7622,03402,2008-10-31,10.1
7623,03402,2008-11-30,10.1
7624,03402,2008-12-31,10.2
7625,03402,2009-01-31,11.1
7626,03402,2009-02-28,11.3
7627,03402,2009-03-31,11.3
7628,03402,2009-04-30,11.2
7629,03402,2009-05-31,10.6
7630,03402,2009-06-30,10.5
7631,03402,2009-07-31,10.3
7632,03402,2009-08-31,9.8
7633,03402,2009-09-30,9.8
7634,03402,2009-10-31,9.5
7635,03402,2009-11-30,9.4
7636,03402,2009-12-31,9.6
7637,03402,2010-01-31,10.7
7638,03402,2010-02-28,10.7
7639,03402,2010-03-31,10.8
7640,03402,2010-04-30,10.5
7641,03402,2010-05-31,10.4
7642,03402,2010-06-30,10.5
7643,03402,2010-07-31,10.7
7644,03402,2010-08-31,10.5
7645,03402,2010-09-30,9.9
7646,03402,2010-10-31,9.5
7647,03402,2010-11-30,9.7
7648,03402,2010-12-31,10.0
7649,03402,2011-01-31,10.9
7650,03402,2011-02-28,10.7
7651,03402,2011-03-31,10.3
7652,03402,2011-04-30,10.2
7653,03402,2011-05-31,10.0
7654,03402,2011-06-30,9.9
7655,03402,2011-07-31,9.9
7656,03402,2011-08-31,9.8
7657,03402,2011-09-30,9.4
7658,03402,2011-10-31,9.0
7659,03402,2011-11-30,8.7
7660,03402,2011-12-31,8.6
7661,03402,2012-01-31,9.3
7662,03402,2012-02-29,9.1
7663,03402,2012-03-31,8.8
7664,03402,2012-04-30,8.6
7665,03402,2012-05-31,8.1
7666,03402,2012-06-30,8.1
7667,03402,2012-07-31,8.5
7668,03402,2012-08-31,8.6
7669,03402,2012-09-30,8.3
7670,03402,2012-10-31,8.2
7671,03402,2012-11-30,8.3
7672,03402,2012-12-31,8.4
7673,03402,2013-01-31,9.0
7674,03402,2013-02-28,9.1
7675,03402,2013-03-31,8.9
7676,03402,2013-04-30,8.8
7677,03402,2013-05-31,8.6
7678,03402,2013-06-30,8.6
7679,03402,2013-07-31,9.0
7680,03402,2013-08-31,9.2
7681,03402,2013-09-30,9.1
7682,03402,2013-10-31,9.0
7683,03402,2013-11-30,9.3
7684,03402,2013-12-31,9.5
7685,03402,2014-01-31,9.9
7686,03402,2014-02-28,9.4
7687,03402,2014-03-31,9.3
7688,03402,2014-04-30,9.1
7689,03402,2014-05-31,8.8
7690,03402,2014-06-30,8.7
7691,03402,2014-07-31,8.8
7692,03402,2014-08-31,9.1
7693,03402,2014-09-30,8.7
7694,03402,2014-10-31,8.5
7695,03402,2014-11-30,8.2
7696,03402,2014-12-31,8.1
7697,03402,2015-01-31,8.5
7698,03402,2015-02-28,8.6
7699,03402,2015-03-31,8.3
7700,03402,2015-04-30,8.0
7701,03402,2015-05-31,7.9
7702,03402,2015-06-30,7.7
7703,03402,2015-07-31,7.9
7704,03402,2015-08-31,8.2
7705,03402,2015-09-30,7.9
7706,03402,2015-10-31,7.8
7707,03402,2015-11-30,7.7
7708,03402,2015-12-31,8.1
7709,03402,2016-01-31,8.7
7710,03402,2016-02-29,8.9
7711,03402,2016-03-31,9.0
7712,03402,2016-04-30,8.8
7713,03402,2016-05-31,8.5
7714,03402,2016-06-30,8.6
7715,03402,2016-07-31,9.1
7716,03402,2016-08-31,8.7
7717,03402,2016-09-30,8.6
7718,03402,2016-10-31,8.5
7719,03402,2016-11-30,8.4
7720,03402,2016-12-31,8.7
7721,03402,2017-01-31,9.2
7722,03402,2017-02-28,9.2
7723,03402,2017-03-31,8.7
7724,03402,2017-04-30,8.8
7725,03402,2017-05-31,8.6
7726,03402,2017-06-30,8.8
7727,03402,2017-07-31,8.9
7728,03402,2017-08-31,8.6
7729,03402,2017-09-30,8.5
7730,03402,2017-10-31,8.3
7731,03402,2017-11-30,8.2
7732,03402,2017-12-31,8.2
7733,03402,2018-01-31,8.8
7734,03402,2018-02-28,8.9
7735,03402,2018-03-31,8.6
7736,03402,2018-04-30,8.3
7737,03402,2018-05-31,7.9
7738,03402,2018-06-30,7.7
7739,03402,2018-07-31,8.0
7740,03402,2018-08-31,8.0
7741,03402,2018-09-30,7.8
7742,03402,2018-10-31,7.8
7743,03402,2018-11-30,7.8
7744,03402,2018-12-31,7.9
7745,03402,2019-01-31,8.5
7746,03402,2019-02-28,8.4
7747,03402,2019-03-31,8.2
7748,03402,2019-04-30,7.9
7749,03402,2019-05-31,8.2
7750,03402,2019-06-30,7.9
7751,03402,2019-07-31,8.2
7752,03402,2019-08-31,8.5
7753,03402,2019-09-30,8.2
7754,03402,2019-10-31,8.0
7755,03402,2019-11-30,7.9
7756,03402,2019-12-31,8.0
7757,03402,2020-01-31,8.4
7758,03402,2020-02-29,8.4
7759,03402,2020-03-31,8.2
7760,03402,2020-04-30,9.1
7761,03402,2020-05-31,9.6
7762,03402,2020-06-30,9.5
7763,03402,2020-07-31,9.6
7764,03402,2020-08-31,9.7
7765,03402,2020-09-30,9.5
7766,03402,2020-10-31,8.7
7767,03402,2020-11-30,8.5
7768,03402,2020-12-31,8.4
7769,03402,2021-01-31,8.9
7770,03402,2021-02-28,9.0
7771,03402,2021-03-31,8.8
7772,03402,2021-04-30,8.8
7773,03402,2021-05-31,8.8
7774,03403,2007-05-31,10.8
7775,03403,2007-06-30,10.5
7776,03403,2007-07-31,10.8
7777,03403,2007-08-31,11.0
7778,03403,2007-09-30,10.6
7779,03403,2007-10-31,10.4
7780,03403,2007-11-30,10.1
7781,03403,2007-12-31,10.0
7782,03403,2008-01-31,10.4
7783,03403,2008-02-29,10.4
7784,03403,2008-03-31,10.0
7785,03403,2008-04-30,10.1
7786,03403,2008-05-31,9.7
7787,03403,2008-06-30,9.4
7788,03403,2008-07-31,10.0
7789,03403,2008-08-31,9.9
7790,03403,2008-09-30,9.2
7791,03403,2008-10-31,9.0
7792,03403,2008-11-30,8.9
7793,03403,2008-12-31,9.1
7794,03403,2009-01-31,9.9
7795,03403,2009-02-28,10.1
7796,03403,2009-03-31,10.0
7797,03403,2009-04-30,10.0
7798,03403,2009-05-31,9.5
7799,03403,2009-06-30,9.2
7800,03403,2009-07-31,9.6
7801,03403,2009-08-31,9.3
7802,03403,2009-09-30,9.0
7803,03403,2009-10-31,8.7
7804,03403,2009-11-30,8.6
7805,03403,2009-12-31,8.8
7806,03403,2010-01-31,9.5
7807,03403,2010-02-28,9.5
7808,03403,2010-03-31,9.3
7809,03403,2010-04-30,9.0
7810,03403,2010-05-31,8.6
7811,03403,2010-06-30,8.7
7812,03403,2010-07-31,9.3
7813,03403,2010-08-31,9.1
7814,03403,2010-09-30,8.6
7815,03403,2010-10-31,8.6
7816,03403,2010-11-30,8.6
7817,03403,2010-12-31,8.7
7818,03403,2011-01-31,9.5
7819,03403,2011-02-28,9.3
7820,03403,2011-03-31,8.8
7821,03403,2011-04-30,8.3
7822,03403,2011-05-31,8.5
7823,03403,2011-06-30,8.4
7824,03403,2011-07-31,9.0
7825,03403,2011-08-31,8.9
7826,03403,2011-09-30,8.3
7827,03403,2011-10-31,8.2
7828,03403,2011-11-30,8.1
7829,03403,2011-12-31,8.1
7830,03403,2012-01-31,8.9
7831,03403,2012-02-29,9.0
7832,03403,2012-03-31,8.7
7833,03403,2012-04-30,8.6
7834,03403,2012-05-31,8.2
7835,03403,2012-06-30,8.2
7836,03403,2012-07-31,8.5
7837,03403,2012-08-31,8.7
7838,03403,2012-09-30,8.1
7839,03403,2012-10-31,7.9
7840,03403,2012-11-30,7.8
7841,03403,2012-12-31,7.9
7842,03403,2013-01-31,8.5
7843,03403,2013-02-28,8.6
7844,03403,2013-03-31,8.5
7845,03403,2013-04-30,8.3
7846,03403,2013-05-31,8.1
7847,03403,2013-06-30,8.0
7848,03403,2013-07-31,8.5
7849,03403,2013-08-31,8.4
7850,03403,2013-09-30,8.2
7851,03403,2013-10-31,7.9
7852,03403,2013-11-30,7.9
7853,03403,2013-12-31,8.1
7854,03403,2014-01-31,8.6
7855,03403,2014-02-28,8.8
7856,03403,2014-03-31,8.6
7857,03403,2014-04-30,8.6
7858,03403,2014-05-31,8.4
7859,03403,2014-06-30,8.4
7860,03403,2014-07-31,8.4
7861,03403,2014-08-31,8.8
7862,03403,2014-09-30,8.4
7863,03403,2014-10-31,8.0
7864,03403,2014-11-30,7.8
7865,03403,2014-12-31,7.9
7866,03403,2015-01-31,8.4
7867,03403,2015-02-28,8.4
7868,03403,2015-03-31,8.2
7869,03403,2015-04-30,8.2
7870,03403,2015-05-31,7.8
7871,03403,2015-06-30,7.7
7872,03403,2015-07-31,8.0
7873,03403,2015-08-31,8.3
7874,03403,2015-09-30,7.9
7875,03403,2015-10-31,7.6
7876,03403,2015-11-30,7.5
7877,03403,2015-12-31,7.6
7878,03403,2016-01-31,8.2
7879,03403,2016-02-29,8.0
7880,03403,2016-03-31,7.9
7881,03403,2016-04-30,7.7
7882,03403,2016-05-31,7.5
7883,03403,2016-06-30,7.4
7884,03403,2016-07-31,7.7
7885,03403,2016-08-31,7.4
7886,03403,2016-09-30,7.3
7887,03403,2016-10-31,7.0
7888,03403,2016-11-30,7.0
7889,03403,2016-12-31,7.0
7890,03403,2017-01-31,7.6
7891,03403,2017-02-28,7.6
7892,03403,2017-03-31,7.3
7893,03403,2017-04-30,7.4
7894,03403,2017-05-31,7.2
7895,03403,2017-06-30,7.3
7896,03403,2017-07-31,7.7
7897,03403,2017-08-31,7.8
7898,03403,2017-09-30,7.5
7899,03403,2017-10-31,7.2
7900,03403,2017-11-30,6.9
7901,03403,2017-12-31,6.8
7902,03403,2018-01-31,7.2
7903,03403,2018-02-28,6.9
7904,03403,2018-03-31,6.9
7905,03403,2018-04-30,6.8
7906,03403,2018-05-31,6.3
7907,03403,2018-06-30,6.4
7908,03403,2018-07-31,6.9
7909,03403,2018-08-31,6.7
7910,03403,2018-09-30,6.3
7911,03403,2018-10-31,6.2
7912,03403,2018-11-30,6.0
7913,03403,2018-12-31,6.0
7914,03403,2019-01-31,6.5
7915,03403,2019-02-28,6.4
7916,03403,2019-03-31,6.1
7917,03403,2019-04-30,5.9
7918,03403,2019-05-31,6.0
7919,03403,2019-06-30,5.9
7920,03403,2019-07-31,6.3
7921,03403,2019-08-31,6.3
7922,03403,2019-09-30,6.2
7923,03403,2019-10-31,6.1
7924,03403,2019-11-30,6.0
7925,03403,2019-12-31,5.9
7926,03403,2020-01-31,6.3
7927,03403,2020-02-29,6.3
7928,03403,2020-03-31,6.1
7929,03403,2020-04-30,7.0
7930,03403,2020-05-31,7.4
7931,03403,2020-06-30,7.4
7932,03403,2020-07-31,7.6
7933,03403,2020-08-31,7.8
7934,03403,2020-09-30,7.3
7935,03403,2020-10-31,7.0
7936,03403,2020-11-30,6.8
7937,03403,2020-12-31,6.8
7938,03403,2021-01-31,7.2
7939,03403,2021-02-28,7.2
7940,03403,2021-03-31,7.1
7941,03403,2021-04-30,7.0
7942,03403,2021-05-31,6.8
7943,03404,2007-05-31,9.1
7944,03404,2007-06-30,8.7
7945,03404,2007-07-31,9.0
7946,03404,2007-08-31,9.1
7947,03404,2007-09-30,8.4
7948,03404,2007-10-31,8.2
7949,03404,2007-11-30,8.0
7950,03404,2007-12-31,8.0
7951,03404,2008-01-31,8.4
7952,03404,2008-02-29,8.4
7953,03404,2008-03-31,8.4
7954,03404,2008-04-30,8.3
7955,03404,2008-05-31,8.1
7956,03404,2008-06-30,7.7
7957,03404,2008-07-31,8.0
7958,03404,2008-08-31,7.9
7959,03404,2008-09-30,7.5
7960,03404,2008-10-31,7.5
7961,03404,2008-11-30,7.4
7962,03404,2008-12-31,7.7
7963,03404,2009-01-31,8.6
7964,03404,2009-02-28,9.0
7965,03404,2009-03-31,9.1
7966,03404,2009-04-30,9.5
7967,03404,2009-05-31,9.0
7968,03404,2009-06-30,9.0
7969,03404,2009-07-31,9.7
7970,03404,2009-08-31,9.5
7971,03404,2009-09-30,9.2
7972,03404,2009-10-31,9.3
7973,03404,2009-11-30,9.2
7974,03404,2009-12-31,9.2
7975,03404,2010-01-31,9.9
7976,03404,2010-02-28,10.0
7977,03404,2010-03-31,9.6
7978,03404,2010-04-30,9.8
7979,03404,2010-05-31,9.3
7980,03404,2010-06-30,9.2
7981,03404,2010-07-31,9.8
7982,03404,2010-08-31,9.4
7983,03404,2010-09-30,9.0
7984,03404,2010-10-31,8.5
7985,03404,2010-11-30,8.6
7986,03404,2010-12-31,8.8
7987,03404,2011-01-31,9.3
7988,03404,2011-02-28,9.1
7989,03404,2011-03-31,9.0
7990,03404,2011-04-30,8.4
7991,03404,2011-05-31,8.0
7992,03404,2011-06-30,7.9
7993,03404,2011-07-31,8.3
7994,03404,2011-08-31,8.2
7995,03404,2011-09-30,7.7
7996,03404,2011-10-31,7.5
7997,03404,2011-11-30,7.5
7998,03404,2011-12-31,7.6
7999,03404,2012-01-31,8.2
8000,03404,2012-02-29,8.2
8001,03404,2012-03-31,8.0
8002,03404,2012-04-30,7.9
8003,03404,2012-05-31,7.6
8004,03404,2012-06-30,7.5
8005,03404,2012-07-31,7.7
8006,03404,2012-08-31,8.0
8007,03404,2012-09-30,7.8
8008,03404,2012-10-31,7.6
8009,03404,2012-11-30,7.6
8010,03404,2012-12-31,7.7
8011,03404,2013-01-31,8.2
8012,03404,2013-02-28,8.1
8013,03404,2013-03-31,8.1
8014,03404,2013-04-30,8.0
8015,03404,2013-05-31,7.8
8016,03404,2013-06-30,7.6
8017,03404,2013-07-31,8.0
8018,03404,2013-08-31,7.8
8019,03404,2013-09-30,7.4
8020,03404,2013-10-31,7.6
8021,03404,2013-11-30,7.6
8022,03404,2013-12-31,7.8
8023,03404,2014-01-31,8.3
8024,03404,2014-02-28,8.3
8025,03404,2014-03-31,8.1
8026,03404,2014-04-30,8.1
8027,03404,2014-05-31,7.9
8028,03404,2014-06-30,7.9
8029,03404,2014-07-31,8.1
8030,03404,2014-08-31,8.4
8031,03404,2014-09-30,8.1
8032,03404,2014-10-31,7.9
8033,03404,2014-11-30,7.9
8034,03404,2014-12-31,7.9
8035,03404,2015-01-31,8.3
8036,03404,2015-02-28,8.3
8037,03404,2015-03-31,8.2
8038,03404,2015-04-30,8.1
8039,03404,2015-05-31,7.9
8040,03404,2015-06-30,7.8
8041,03404,2015-07-31,8.0
8042,03404,2015-08-31,8.2
8043,03404,2015-09-30,7.8
8044,03404,2015-10-31,7.6
8045,03404,2015-11-30,7.7
8046,03404,2015-12-31,7.8
8047,03404,2016-01-31,8.3
8048,03404,2016-02-29,8.2
8049,03404,2016-03-31,8.0
8050,03404,2016-04-30,7.9
8051,03404,2016-05-31,7.6
8052,03404,2016-06-30,7.7
8053,03404,2016-07-31,8.1
8054,03404,2016-08-31,7.9
8055,03404,2016-09-30,7.8
8056,03404,2016-10-31,7.7
8057,03404,2016-11-30,7.6
8058,03404,2016-12-31,7.5
8059,03404,2017-01-31,7.9
8060,03404,2017-02-28,7.9
8061,03404,2017-03-31,7.7
8062,03404,2017-04-30,7.6
8063,03404,2017-05-31,7.5
8064,03404,2017-06-30,7.4
8065,03404,2017-07-31,7.7
8066,03404,2017-08-31,7.6
8067,03404,2017-09-30,7.5
8068,03404,2017-10-31,7.3
8069,03404,2017-11-30,7.3
8070,03404,2017-12-31,7.2
8071,03404,2018-01-31,7.6
8072,03404,2018-02-28,7.5
8073,03404,2018-03-31,7.3
8074,03404,2018-04-30,7.3
8075,03404,2018-05-31,6.9
8076,03404,2018-06-30,6.8
8077,03404,2018-07-31,7.1
8078,03404,2018-08-31,7.1
8079,03404,2018-09-30,6.8
8080,03404,2018-10-31,6.7
8081,03404,2018-11-30,6.5
8082,03404,2018-12-31,6.4
8083,03404,2019-01-31,6.8
8084,03404,2019-02-28,6.6
8085,03404,2019-03-31,6.4
8086,03404,2019-04-30,6.4
8087,03404,2019-05-31,6.6
8088,03404,2019-06-30,6.6
8089,03404,2019-07-31,6.8
8090,03404,2019-08-31,6.8
8091,03404,2019-09-30,6.6
8092,03404,2019-10-31,6.6
8093,03404,2019-11-30,6.5
8094,03404,2019-12-31,6.5
8095,03404,2020-01-31,6.8
8096,03404,2020-02-29,6.7
8097,03404,2020-03-31,6.7
8098,03404,2020-04-30,7.6
8099,03404,2020-05-31,7.8
8100,03404,2020-06-30,8.0
8101,03404,2020-07-31,8.1
8102,03404,2020-08-31,8.1
8103,03404,2020-09-30,7.8
8104,03404,2020-10-31,7.4
8105,03404,2020-11-30,7.3
8106,03404,2020-12-31,7.2
8107,03404,2021-01-31,7.5
8108,03404,2021-02-28,7.6
8109,03404,2021-03-31,7.4
8110,03404,2021-04-30,7.5
8111,03404,2021-05-31,7.3
8112,03405,2007-05-31,13.3
8113,03405,2007-06-30,13.1
8114,03405,2007-07-31,13.2
8115,03405,2007-08-31,13.0
8116,03405,2007-09-30,12.5
8117,03405,2007-10-31,12.3
8118,03405,2007-11-30,12.0
8119,03405,2007-12-31,12.2
8120,03405,2008-01-31,12.6
8121,03405,2008-02-29,12.8
8122,03405,2008-03-31,12.4
8123,03405,2008-04-30,12.1
8124,03405,2008-05-31,12.1
8125,03405,2008-06-30,11.8
8126,03405,2008-07-31,11.9
8127,03405,2008-08-31,12.0
8128,03405,2008-09-30,11.9
8129,03405,2008-10-31,11.6
8130,03405,2008-11-30,11.8
8131,03405,2008-12-31,11.8
8132,03405,2009-01-31,12.4
8133,03405,2009-02-28,12.7
8134,03405,2009-03-31,12.6
8135,03405,2009-04-30,13.1
8136,03405,2009-05-31,12.6
8137,03405,2009-06-30,12.7
8138,03405,2009-07-31,12.8
8139,03405,2009-08-31,12.8
8140,03405,2009-09-30,12.6
8141,03405,2009-10-31,12.5
8142,03405,2009-11-30,12.6
8143,03405,2009-12-31,13.1
8144,03405,2010-01-31,14.3
8145,03405,2010-02-28,14.5
8146,03405,2010-03-31,14.5
8147,03405,2010-04-30,14.1
8148,03405,2010-05-31,13.0
8149,03405,2010-06-30,12.8
8150,03405,2010-07-31,12.9
8151,03405,2010-08-31,12.7
8152,03405,2010-09-30,12.2
8153,03405,2010-10-31,12.1
8154,03405,2010-11-30,12.4
8155,03405,2010-12-31,12.8
8156,03405,2011-01-31,13.8
8157,03405,2011-02-28,13.5
8158,03405,2011-03-31,13.2
8159,03405,2011-04-30,13.0
8160,03405,2011-05-31,12.7
8161,03405,2011-06-30,12.7
8162,03405,2011-07-31,12.9
8163,03405,2011-08-31,13.0
8164,03405,2011-09-30,12.3
8165,03405,2011-10-31,12.2
8166,03405,2011-11-30,12.0
8167,03405,2011-12-31,12.3
8168,03405,2012-01-31,13.3
8169,03405,2012-02-29,13.2
8170,03405,2012-03-31,12.9
8171,03405,2012-04-30,12.9
8172,03405,2012-05-31,12.3
8173,03405,2012-06-30,11.8
8174,03405,2012-07-31,11.9
8175,03405,2012-08-31,12.1
8176,03405,2012-09-30,11.7
8177,03405,2012-10-31,11.7
8178,03405,2012-11-30,11.7
8179,03405,2012-12-31,12.0
8180,03405,2013-01-31,12.8
8181,03405,2013-02-28,12.8
8182,03405,2013-03-31,12.7
8183,03405,2013-04-30,12.5
8184,03405,2013-05-31,12.5
8185,03405,2013-06-30,12.4
8186,03405,2013-07-31,12.5
8187,03405,2013-08-31,12.4
8188,03405,2013-09-30,12.0
8189,03405,2013-10-31,11.7
8190,03405,2013-11-30,11.7
8191,03405,2013-12-31,12.1
8192,03405,2014-01-31,12.7
8193,03405,2014-02-28,12.7
8194,03405,2014-03-31,12.6
8195,03405,2014-04-30,12.6
8196,03405,2014-05-31,12.4
8197,03405,2014-06-30,12.2
8198,03405,2014-07-31,12.2
8199,03405,2014-08-31,12.3
8200,03405,2014-09-30,11.9
8201,03405,2014-10-31,11.8
8202,03405,2014-11-30,12.0
8203,03405,2014-12-31,12.3
8204,03405,2015-01-31,13.0
8205,03405,2015-02-28,12.8
8206,03405,2015-03-31,12.8
8207,03405,2015-04-30,12.9
8208,03405,2015-05-31,12.4
8209,03405,2015-06-30,12.1
8210,03405,2015-07-31,12.3
8211,03405,2015-08-31,12.2
8212,03405,2015-09-30,11.6
8213,03405,2015-10-31,11.5
8214,03405,2015-11-30,11.6
8215,03405,2015-12-31,12.0
8216,03405,2016-01-31,12.4
8217,03405,2016-02-29,12.2
8218,03405,2016-03-31,12.0
8219,03405,2016-04-30,11.6
8220,03405,2016-05-31,11.4
8221,03405,2016-06-30,11.7
8222,03405,2016-07-31,12.1
8223,03405,2016-08-31,11.8
8224,03405,2016-09-30,11.8
8225,03405,2016-10-31,11.7
8226,03405,2016-11-30,11.8
8227,03405,2016-12-31,11.9
8228,03405,2017-01-31,12.1
8229,03405,2017-02-28,12.2
8230,03405,2017-03-31,11.7
8231,03405,2017-04-30,11.5
8232,03405,2017-05-31,11.3
8233,03405,2017-06-30,11.3
8234,03405,2017-07-31,11.5
8235,03405,2017-08-31,11.4
8236,03405,2017-09-30,10.9
8237,03405,2017-10-31,10.9
8238,03405,2017-11-30,10.5
8239,03405,2017-12-31,10.9
8240,03405,2018-01-31,11.4
8241,03405,2018-02-28,11.4
8242,03405,2018-03-31,11.1
8243,03405,2018-04-30,10.9
8244,03405,2018-05-31,10.9
8245,03405,2018-06-30,10.5
8246,03405,2018-07-31,10.7
8247,03405,2018-08-31,10.4
8248,03405,2018-09-30,10.3
8249,03405,2018-10-31,10.1
8250,03405,2018-11-30,9.8
8251,03405,2018-12-31,10.4
8252,03405,2019-01-31,10.7
8253,03405,2019-02-28,10.8
8254,03405,2019-03-31,10.6
8255,03405,2019-04-30,10.3
8256,03405,2019-05-31,10.5
8257,03405,2019-06-30,10.3
8258,03405,2019-07-31,10.7
8259,03405,2019-08-31,10.5
8260,03405,2019-09-30,10.2
8261,03405,2019-10-31,10.0
8262,03405,2019-11-30,9.6
8263,03405,2019-12-31,9.8
8264,03405,2020-01-31,10.4
8265,03405,2020-02-29,10.4
8266,03405,2020-03-31,10.1
8267,03405,2020-04-30,11.6
8268,03405,2020-05-31,12.0
8269,03405,2020-06-30,12.6
8270,03405,2020-07-31,12.9
8271,03405,2020-08-31,13.2
8272,03405,2020-09-30,12.6
8273,03405,2020-10-31,12.1
8274,03405,2020-11-30,11.7
8275,03405,2020-12-31,11.7
8276,03405,2021-01-31,12.1
8277,03405,2021-02-28,12.0
8278,03405,2021-03-31,11.7
8279,03405,2021-04-30,11.6
8280,03405,2021-05-31,11.4
8281,03451,2007-05-31,7.6
8282,03451,2007-06-30,7.1
8283,03451,2007-07-31,7.3
8284,03451,2007-08-31,7.4
8285,03451,2007-09-30,6.8
8286,03451,2007-10-31,6.6
8287,03451,2007-11-30,6.6
8288,03451,2007-12-31,7.0
8289,03451,2008-01-31,7.7
8290,03451,2008-02-29,7.4
8291,03451,2008-03-31,6.8
8292,03451,2008-04-30,6.3
8293,03451,2008-05-31,5.9
8294,03451,2008-06-30,5.5
8295,03451,2008-07-31,6.0
8296,03451,2008-08-31,6.0
8297,03451,2008-09-30,5.6
8298,03451,2008-10-31,5.5
8299,03451,2008-11-30,5.5
8300,03451,2008-12-31,5.9
8301,03451,2009-01-31,6.9
8302,03451,2009-02-28,6.9
8303,03451,2009-03-31,6.3
8304,03451,2009-04-30,6.1
8305,03451,2009-05-31,5.5
8306,03451,2009-06-30,5.3
8307,03451,2009-07-31,5.7
8308,03451,2009-08-31,5.4
8309,03451,2009-09-30,5.2
8310,03451,2009-10-31,5.1
8311,03451,2009-11-30,5.1
8312,03451,2009-12-31,5.4
8313,03451,2010-01-31,6.5
8314,03451,2010-02-28,6.8
8315,03451,2010-03-31,6.1
8316,03451,2010-04-30,5.4
8317,03451,2010-05-31,5.2
8318,03451,2010-06-30,4.9
8319,03451,2010-07-31,5.3
8320,03451,2010-08-31,4.9
8321,03451,2010-09-30,4.8
8322,03451,2010-10-31,4.7
8323,03451,2010-11-30,4.8
8324,03451,2010-12-31,5.3
8325,03451,2011-01-31,6.3
8326,03451,2011-02-28,5.9
8327,03451,2011-03-31,5.3
8328,03451,2011-04-30,4.9
8329,03451,2011-05-31,4.6
8330,03451,2011-06-30,4.5
8331,03451,2011-07-31,4.7
8332,03451,2011-08-31,4.9
8333,03451,2011-09-30,4.4
8334,03451,2011-10-31,4.3
8335,03451,2011-11-30,4.4
8336,03451,2011-12-31,4.7
8337,03451,2012-01-31,5.6
8338,03451,2012-02-29,5.7
8339,03451,2012-03-31,4.9
8340,03451,2012-04-30,4.6
8341,03451,2012-05-31,4.3
8342,03451,2012-06-30,4.2
8343,03451,2012-07-31,4.4
8344,03451,2012-08-31,4.5
8345,03451,2012-09-30,4.2
8346,03451,2012-10-31,4.1
8347,03451,2012-11-30,4.2
8348,03451,2012-12-31,4.4
8349,03451,2013-01-31,5.3
8350,03451,2013-02-28,5.3
8351,03451,2013-03-31,4.7
8352,03451,2013-04-30,4.4
8353,03451,2013-05-31,4.1
8354,03451,2013-06-30,4.1
8355,03451,2013-07-31,4.4
8356,03451,2013-08-31,4.3
8357,03451,2013-09-30,4.2
8358,03451,2013-10-31,4.1
8359,03451,2013-11-30,4.2
8360,03451,2013-12-31,4.8
8361,03451,2014-01-31,5.7
8362,03451,2014-02-28,5.6
8363,03451,2014-03-31,4.9
8364,03451,2014-04-30,4.6
8365,03451,2014-05-31,4.3
8366,03451,2014-06-30,4.2
8367,03451,2014-07-31,4.4
8368,03451,2014-08-31,4.6
8369,03451,2014-09-30,4.3
8370,03451,2014-10-31,4.1
8371,03451,2014-11-30,4.3
8372,03451,2014-12-31,4.6
8373,03451,2015-01-31,5.3
8374,03451,2015-02-28,5.4
8375,03451,2015-03-31,4.7
8376,03451,2015-04-30,4.1
8377,03451,2015-05-31,3.9
8378,03451,2015-06-30,3.8
8379,03451,2015-07-31,3.9
