ags5,date,unemployment_rate
01056,2012-12-31,5.2
01056,2013-01-31,5.8
01056,2013-02-28,5.7
01056,2013-03-31,5.7
01056,2013-04-30,5.6
01056,2013-05-31,5.3
01056,2013-06-30,5.2
01056,2013-07-31,5.4
01056,2013-08-31,5.2
01056,2013-09-30,5.2
01056,2013-10-31,5.2
01056,2013-11-30,5.3
01056,2013-12-31,5.5
01056,2014-01-31,6.0
01056,2014-02-28,5.9
01056,2014-03-31,5.7
01056,2014-04-30,5.5
01056,2014-05-31,5.4
01056,2014-06-30,5.3
01056,2014-07-31,5.5
01056,2014-08-31,5.4
01056,2014-09-30,5.2
01056,2014-10-31,5.1
01056,2014-11-30,5.0
01056,2014-12-31,5.1
01056,2015-01-31,5.5
01056,2015-02-28,5.5
01056,2015-03-31,5.4
01056,2015-04-30,5.3
01056,2015-05-31,5.1
01056,2015-06-30,5.0
01056,2015-07-31,5.2
01056,2015-08-31,5.2
01056,2015-09-30,5.0
01056,2015-10-31,5.0
01056,2015-11-30,4.9
01056,2015-12-31,5.0
01056,2016-01-31,5.5
01056,2016-02-29,5.5
01056,2016-03-31,5.4
01056,2016-04-30,5.3
01056,2016-05-31,5.2
01056,2016-06-30,5.0
01056,2016-07-31,5.1
01056,2016-08-31,5.3
01056,2016-09-30,5.0
01056,2016-10-31,4.8
01056,2016-11-30,4.8
01056,2016-12-31,5.0
01056,2017-01-31,5.4
01056,2017-02-28,5.4
01056,2017-03-31,5.2
01056,2017-04-30,5.0
01056,2017-05-31,4.9
01056,2017-06-30,4.9
01056,2017-07-31,5.1
01056,2017-08-31,5.2
01056,2017-09-30,4.9
01056,2017-10-31,4.8
01056,2017-11-30,4.7
01056,2017-12-31,4.7
01056,2018-01-31,5.1
01056,2018-02-28,5.1
01056,2018-03-31,5.0
01056,2018-04-30,4.9
01056,2018-05-31,4.6
01056,2018-06-30,4.5
01056,2018-07-31,4.7
01056,2018-08-31,4.7
01056,2018-09-30,4.3
01056,2018-10-31,4.3
01056,2018-11-30,4.2
01056,2018-12-31,4.3
01056,2019-01-31,4.8
01056,2019-02-28,4.8
01056,2019-03-31,4.6
01056,2019-04-30,4.5
01056,2019-05-31,4.5
01056,2019-06-30,4.5
01056,2019-07-31,4.7
01056,2019-08-31,4.5
01056,2019-09-30,4.3
01056,2019-10-31,4.3
01056,2019-11-30,4.3
01056,2019-12-31,4.5
01057,2010-01-31,7.0
01057,2010-02-28,7.1
01057,2010-03-31,7.0
01057,2010-04-30,6.6
01057,2010-05-31,6.3
01057,2010-06-30,5.9
01057,2010-07-31,6.2
01057,2010-08-31,6.3
01057,2010-09-30,6.0
01057,2010-10-31,5.9
01057,2010-11-30,6.0
01057,2010-12-31,6.2
01057,2011-01-31,7.1
01057,2011-02-28,7.1
01057,2011-03-31,6.8
01057,2011-04-30,6.3
01057,2011-05-31,5.9
01057,2011-06-30,5.9
01057,2011-07-31,6.1
01057,2011-08-31,6.0
01057,2011-09-30,5.6
01057,2011-10-31,5.8
01057,2011-11-30,5.8
01057,2011-12-31,5.9
01057,2012-01-31,6.6
01057,2012-02-29,6.5
01057,2012-03-31,6.2
01057,2012-04-30,5.9
01057,2012-05-31,5.6
01057,2012-06-30,5.5
01057,2012-07-31,5.8
01057,2012-08-31,5.5
01057,2012-09-30,5.3
01057,2012-10-31,5.2
01057,2012-11-30,5.2
01057,2012-12-31,5.5
01057,2013-01-31,6.2
01057,2013-02-28,6.3
01057,2013-03-31,6.2
01057,2013-04-30,5.9
01057,2013-05-31,5.7
01057,2013-06-30,5.4
01057,2013-07-31,5.5
01057,2013-08-31,5.3
01057,2013-09-30,5.1
01057,2013-10-31,5.1
01057,2013-11-30,5.3
01057,2013-12-31,5.6
01057,2014-01-31,6.2
01057,2014-02-28,6.3
01057,2014-03-31,6.1
01057,2014-04-30,5.8
01057,2014-05-31,5.5
01057,2014-06-30,5.4
01057,2014-07-31,5.6
01057,2014-08-31,5.6
01057,2014-09-30,5.4
01057,2014-10-31,5.4
01057,2014-11-30,5.4
01057,2014-12-31,5.5
01057,2015-01-31,6.1
01057,2015-02-28,6.2
01057,2015-03-31,6.0
01057,2015-04-30,5.6
01057,2015-05-31,5.3
01057,2015-06-30,5.2
01057,2015-07-31,5.3
01057,2015-08-31,5.4
01057,2015-09-30,5.2
01057,2015-10-31,5.1
01057,2015-11-30,5.2
01057,2015-12-31,5.4
01057,2016-01-31,5.8
01057,2016-02-29,5.9
01057,2016-03-31,5.8
01057,2016-04-30,5.5
01057,2016-05-31,5.4
01057,2016-06-30,5.1
01057,2016-07-31,5.1
01057,2016-08-31,5.4
01057,2016-09-30,5.0
01057,2016-10-31,5.0
01057,2016-11-30,5.0
01057,2016-12-31,5.3
01057,2017-01-31,5.7
01057,2017-02-28,5.7
01057,2017-03-31,5.4
01057,2017-04-30,5.0
01057,2017-05-31,4.8
01057,2017-06-30,4.8
01057,2017-07-31,4.8
01057,2017-08-31,5.0
01057,2017-09-30,4.7
01057,2017-10-31,4.7
01057,2017-11-30,4.8
01057,2017-12-31,4.9
01057,2018-01-31,5.3
01057,2018-02-28,5.2
01057,2018-03-31,4.9
01057,2018-04-30,4.6
01057,2018-05-31,4.3
01057,2018-06-30,4.1
01057,2018-07-31,4.3
01057,2018-08-31,4.4
01057,2018-09-30,4.2
01057,2018-10-31,4.1
01057,2018-11-30,4.1
01057,2018-12-31,4.2
01057,2019-01-31,4.7
01057,2019-02-28,4.5
01057,2019-03-31,4.3
01057,2019-04-30,4.0
01057,2019-05-31,3.9
01057,2019-06-30,3.8
01057,2019-07-31,4.0
01057,2019-08-31,3.9
01057,2019-09-30,3.8
01057,2019-10-31,3.8
01057,2019-11-30,3.9
01057,2019-12-31,4.0
01058,2010-01-31,6.7
01058,2010-02-28,6.8
01058,2010-03-31,6.7
01058,2010-04-30,6.4
01058,2010-05-31,5.9
01058,2010-06-30,5.8
01058,2010-07-31,6.1
01058,2010-08-31,6.1
01058,2010-09-30,5.6
01058,2010-10-31,5.3
01058,2010-11-30,5.3
01058,2010-12-31,5.6
01058,2011-01-31,6.5
01058,2011-02-28,6.4
01058,2011-03-31,6.2
01058,2011-04-30,6.0
01058,2011-05-31,5.6
01058,2011-06-30,5.5
01058,2011-07-31,5.7
01058,2011-08-31,5.5
01058,2011-09-30,5.1
01058,2011-10-31,5.1
01058,2011-11-30,4.9
01058,2011-12-31,5.2
01058,2012-01-31,6.0
01058,2012-02-29,6.0
01058,2012-03-31,5.8
01058,2012-04-30,5.6
01058,2012-05-31,5.3
01058,2012-06-30,5.3
01058,2012-07-31,5.6
01058,2012-08-31,5.5
01058,2012-09-30,5.2
01058,2012-10-31,5.1
01058,2012-11-30,5.1
01058,2012-12-31,5.4
01058,2013-01-31,6.0
01058,2013-02-28,6.1
01058,2013-03-31,6.0
01058,2013-04-30,5.8
01058,2013-05-31,5.5
01058,2013-06-30,5.5
01058,2013-07-31,5.8
01058,2013-08-31,5.6
01058,2013-09-30,5.4
01058,2013-10-31,5.4
01058,2013-11-30,5.4
01058,2013-12-31,5.6
01058,2014-01-31,6.1
01058,2014-02-28,6.1
01058,2014-03-31,5.9
01058,2014-04-30,5.6
01058,2014-05-31,5.5
01058,2014-06-30,5.3
01058,2014-07-31,5.6
01058,2014-08-31,5.5
01058,2014-09-30,5.2
01058,2014-10-31,5.1
01058,2014-11-30,5.1
01058,2014-12-31,5.3
01058,2015-01-31,5.8
01058,2015-02-28,5.8
01058,2015-03-31,5.6
01058,2015-04-30,5.4
01058,2015-05-31,5.1
01058,2015-06-30,5.0
01058,2015-07-31,5.2
01058,2015-08-31,5.2
01058,2015-09-30,5.0
01058,2015-10-31,4.9
01058,2015-11-30,4.9
01058,2015-12-31,5.1
01058,2016-01-31,5.5
01058,2016-02-29,5.5
01058,2016-03-31,5.3
01058,2016-04-30,5.1
01058,2016-05-31,5.0
01058,2016-06-30,4.6
01058,2016-07-31,4.8
01058,2016-08-31,4.9
01058,2016-09-30,4.6
01058,2016-10-31,4.5
01058,2016-11-30,4.5
01058,2016-12-31,4.7
01058,2017-01-31,5.1
01058,2017-02-28,5.1
01058,2017-03-31,5.1
01058,2017-04-30,5.0
01058,2017-05-31,4.9
01058,2017-06-30,4.9
01058,2017-07-31,4.9
01058,2017-08-31,5.1
01058,2017-09-30,4.7
01058,2017-10-31,4.6
01058,2017-11-30,4.6
01058,2017-12-31,4.6
01058,2018-01-31,5.0
01058,2018-02-28,4.8
01058,2018-03-31,4.7
01058,2018-04-30,4.5
01058,2018-05-31,4.3
01058,2018-06-30,4.2
01058,2018-07-31,4.3
01058,2018-08-31,4.3
01058,2018-09-30,4.0
01058,2018-10-31,4.0
01058,2018-11-30,3.9
01058,2018-12-31,3.9
01058,2019-01-31,4.3
01058,2019-02-28,4.2
01058,2019-03-31,4.0
01058,2019-04-30,3.9
01058,2019-05-31,4.0
01058,2019-06-30,3.8
01058,2019-07-31,4.1
01058,2019-08-31,4.0
01058,2019-09-30,3.8
01058,2019-10-31,3.8
01058,2019-11-30,3.7
01058,2019-12-31,3.7
01059,2010-01-31,9.9
01059,2010-02-28,10.1
01059,2010-03-31,9.8
01059,2010-04-30,9.1
01059,2010-05-31,8.8
01059,2010-06-30,8.4
01059,2010-07-31,8.8
01059,2010-08-31,8.8
01059,2010-09-30,8.7
01059,2010-10-31,8.5
01059,2010-11-30,8.5
01059,2010-12-31,8.7
01059,2011-01-31,9.7
01059,2011-02-28,9.4
01059,2011-03-31,9.1
01059,2011-04-30,8.7
01059,2011-05-31,8.3
01059,2011-06-30,8.1
01059,2011-07-31,8.4
01059,2011-08-31,8.3
01059,2011-09-30,8.0
01059,2011-10-31,7.9
01059,2011-11-30,7.9
01059,2011-12-31,8.1
01059,2012-01-31,8.9
01059,2012-02-29,9.0
01059,2012-03-31,8.7
01059,2012-04-30,8.5
01059,2012-05-31,7.6
01059,2012-06-30,7.7
01059,2012-07-31,7.9
01059,2012-08-31,7.6
01059,2012-09-30,7.4
01059,2012-10-31,7.3
01059,2012-11-30,7.4
01059,2012-12-31,7.6
01059,2013-01-31,8.4
01059,2013-02-28,8.5
01059,2013-03-31,8.3
01059,2013-04-30,8.0
01059,2013-05-31,7.7
01059,2013-06-30,7.5
01059,2013-07-31,7.6
01059,2013-08-31,7.4
01059,2013-09-30,7.3
01059,2013-10-31,7.2
01059,2013-11-30,7.3
01059,2013-12-31,7.4
01059,2014-01-31,8.0
01059,2014-02-28,8.1
01059,2014-03-31,7.8
01059,2014-04-30,7.5
01059,2014-05-31,7.4
01059,2014-06-30,7.2
01059,2014-07-31,7.3
01059,2014-08-31,7.4
01059,2014-09-30,7.0
01059,2014-10-31,6.8
01059,2014-11-30,6.8
01059,2014-12-31,6.9
01059,2015-01-31,7.4
01059,2015-02-28,7.4
01059,2015-03-31,7.2
01059,2015-04-30,6.8
01059,2015-05-31,6.6
01059,2015-06-30,6.4
01059,2015-07-31,6.6
01059,2015-08-31,6.7
01059,2015-09-30,6.4
01059,2015-10-31,6.2
01059,2015-11-30,6.3
01059,2015-12-31,6.4
01059,2016-01-31,6.8
01059,2016-02-29,6.8
01059,2016-03-31,6.6
01059,2016-04-30,6.3
01059,2016-05-31,6.2
01059,2016-06-30,6.1
01059,2016-07-31,6.1
01059,2016-08-31,6.2
01059,2016-09-30,6.0
01059,2016-10-31,5.9
01059,2016-11-30,5.9
01059,2016-12-31,6.0
01059,2017-01-31,6.5
01059,2017-02-28,6.5
01059,2017-03-31,6.4
01059,2017-04-30,6.2
01059,2017-05-31,5.9
01059,2017-06-30,5.8
01059,2017-07-31,6.0
01059,2017-08-31,6.0
01059,2017-09-30,5.7
01059,2017-10-31,5.7
01059,2017-11-30,5.6
01059,2017-12-31,5.7
01059,2018-01-31,6.1
01059,2018-02-28,6.0
01059,2018-03-31,5.8
01059,2018-04-30,5.5
01059,2018-05-31,5.4
01059,2018-06-30,5.3
01059,2018-07-31,5.5
01059,2018-08-31,5.5
01059,2018-09-30,5.2
01059,2018-10-31,5.1
01059,2018-11-30,4.3
01059,2018-12-31,4.4
01059,2019-01-31,4.7
01059,2019-02-28,4.6
01059,2019-03-31,4.4
01059,2019-04-30,4.3
01059,2019-05-31,4.2
01059,2019-06-30,4.2
01059,2019-07-31,4.4
01059,2019-08-31,4.3
01059,2019-09-30,4.1
01059,2019-10-31,4.1
01059,2019-11-30,4.2
01059,2019-12-31,4.2
01060,2010-01-31,5.9
01060,2010-02-28,6.0
01060,2010-03-31,5.9
01060,2010-04-30,5.7
01060,2010-05-31,5.4
01060,2010-06-30,5.3
01060,2010-07-31,5.5
01060,2010-08-31,5.4
01060,2010-09-30,5.0
01060,2010-10-31,4.9
01060,2010-11-30,4.8
01060,2010-12-31,4.9
01060,2011-01-31,5.6
01060,2011-02-28,5.6
01060,2011-03-31,5.3
01060,2011-04-30,5.1
01060,2011-05-31,5.0
01060,2011-06-30,4.8
01060,2011-07-31,5.0
01060,2011-08-31,4.9
01060,2011-09-30,4.7
01060,2011-10-31,4.6
01060,2011-11-30,4.4
01060,2011-12-31,4.6
01060,2012-01-31,5.0
01060,2012-02-29,5.1
01060,2012-03-31,5.0
01060,2012-04-30,5.0
01060,2012-05-31,4.8
01060,2012-06-30,4.8
01060,2012-07-31,5.0
01060,2012-08-31,4.8
01060,2012-09-30,4.5
01060,2012-10-31,4.5
01060,2012-11-30,4.6
01060,2012-12-31,4.8
01060,2013-01-31,5.3
01060,2013-02-28,5.4
01060,2013-03-31,5.3
01060,2013-04-30,5.4
01060,2013-05-31,5.2
01060,2013-06-30,5.1
01060,2013-07-31,5.2
01060,2013-08-31,5.0
01060,2013-09-30,4.8
01060,2013-10-31,4.8
01060,2013-11-30,4.6
01060,2013-12-31,4.8
01060,2014-01-31,5.3
01060,2014-02-28,5.4
01060,2014-03-31,5.3
01060,2014-04-30,5.1
01060,2014-05-31,4.9
01060,2014-06-30,4.9
01060,2014-07-31,5.1
01060,2014-08-31,5.0
01060,2014-09-30,4.9
01060,2014-10-31,4.9
01060,2014-11-30,4.8
01060,2014-12-31,4.8
01060,2015-01-31,5.2
01060,2015-02-28,5.2
01060,2015-03-31,5.0
01060,2015-04-30,4.9
01060,2015-05-31,4.7
01060,2015-06-30,4.6
01060,2015-07-31,4.8
01060,2015-08-31,4.8
01060,2015-09-30,4.5
01060,2015-10-31,4.5
01060,2015-11-30,4.5
01060,2015-12-31,4.6
01060,2016-01-31,5.0
01060,2016-02-29,5.1
01060,2016-03-31,5.0
01060,2016-04-30,4.9
01060,2016-05-31,4.8
01060,2016-06-30,4.7
01060,2016-07-31,4.8
01060,2016-08-31,4.8
01060,2016-09-30,4.7
01060,2016-10-31,4.5
01060,2016-11-30,4.6
01060,2016-12-31,4.7
01060,2017-01-31,5.1
01060,2017-02-28,5.1
01060,2017-03-31,4.9
01060,2017-04-30,4.8
01060,2017-05-31,4.5
01060,2017-06-30,4.6
01060,2017-07-31,4.6
01060,2017-08-31,4.8
01060,2017-09-30,4.5
01060,2017-10-31,4.4
01060,2017-11-30,4.4
01060,2017-12-31,4.4
01060,2018-01-31,4.7
01060,2018-02-28,4.8
01060,2018-03-31,4.6
01060,2018-04-30,4.5
01060,2018-05-31,4.3
01060,2018-06-30,4.2
01060,2018-07-31,4.3
01060,2018-08-31,4.4
01060,2018-09-30,4.1
01060,2018-10-31,3.9
01060,2018-11-30,3.7
01060,2018-12-31,3.7
01060,2019-01-31,4.1
01060,2019-02-28,4.1
01060,2019-03-31,4.0
01060,2019-04-30,4.0
01060,2019-05-31,4.0
01060,2019-06-30,4.0
01060,2019-07-31,4.2
01060,2019-08-31,4.1
01060,2019-09-30,4.0
01060,2019-10-31,4.0
01060,2019-11-30,4.0
01060,2019-12-31,4.1
01061,2010-01-31,7.1
01061,2010-02-28,7.1
01061,2010-03-31,7.0
01061,2010-04-30,6.7
01061,2010-05-31,6.3
01061,2010-06-30,6.1
01061,2010-07-31,6.4
01061,2010-08-31,6.3
01061,2010-09-30,5.7
01061,2010-10-31,5.7
01061,2010-11-30,5.6
01061,2010-12-31,5.9
01061,2011-01-31,7.0
01061,2011-02-28,7.0
01061,2011-03-31,6.6
01061,2011-04-30,6.2
01061,2011-05-31,5.9
01061,2011-06-30,5.7
01061,2011-07-31,6.0
01061,2011-08-31,5.8
01061,2011-09-30,5.6
01061,2011-10-31,5.6
01061,2011-11-30,5.6
01061,2011-12-31,5.8
01061,2012-01-31,6.5
01061,2012-02-29,6.5
01061,2012-03-31,6.2
01061,2012-04-30,6.0
01061,2012-05-31,5.7
01061,2012-06-30,5.7
01061,2012-07-31,6.0
01061,2012-08-31,5.8
01061,2012-09-30,5.4
01061,2012-10-31,5.4
01061,2012-11-30,5.4
01061,2012-12-31,5.8
01061,2013-01-31,6.5
01061,2013-02-28,6.5
01061,2013-03-31,6.4
01061,2013-04-30,6.0
01061,2013-05-31,6.0
01061,2013-06-30,5.9
01061,2013-07-31,6.3
01061,2013-08-31,6.0
01061,2013-09-30,5.8
01061,2013-10-31,5.7
01061,2013-11-30,5.8
01061,2013-12-31,6.1
01061,2014-01-31,6.9
01061,2014-02-28,6.8
01061,2014-03-31,6.6
01061,2014-04-30,6.4
01061,2014-05-31,6.2
01061,2014-06-30,6.1
01061,2014-07-31,6.3
01061,2014-08-31,6.4
01061,2014-09-30,6.1
01061,2014-10-31,5.7
01061,2014-11-30,5.8
01061,2014-12-31,6.0
01061,2015-01-31,6.7
01061,2015-02-28,6.6
01061,2015-03-31,6.4
01061,2015-04-30,6.3
01061,2015-05-31,6.2
01061,2015-06-30,6.2
01061,2015-07-31,6.4
01061,2015-08-31,6.5
01061,2015-09-30,6.4
01061,2015-10-31,6.4
01061,2015-11-30,6.3
01061,2015-12-31,6.4
01061,2016-01-31,7.1
01061,2016-02-29,7.1
01061,2016-03-31,6.7
01061,2016-04-30,6.4
01061,2016-05-31,6.2
01061,2016-06-30,6.1
01061,2016-07-31,6.3
01061,2016-08-31,6.4
01061,2016-09-30,6.0
01061,2016-10-31,5.9
01061,2016-11-30,5.8
01061,2016-12-31,6.0
01061,2017-01-31,6.5
01061,2017-02-28,6.7
01061,2017-03-31,6.6
01061,2017-04-30,6.4
01061,2017-05-31,6.2
01061,2017-06-30,6.0
01061,2017-07-31,6.1
01061,2017-08-31,6.2
01061,2017-09-30,5.9
01061,2017-10-31,5.7
01061,2017-11-30,5.5
01061,2017-12-31,5.5
01061,2018-01-31,6.0
01061,2018-02-28,5.9
01061,2018-03-31,5.8
01061,2018-04-30,5.7
01061,2018-05-31,5.5
01061,2018-06-30,5.3
01061,2018-07-31,5.7
01061,2018-08-31,5.8
01061,2018-09-30,5.5
01061,2018-10-31,5.3
01061,2018-11-30,5.2
01061,2018-12-31,5.2
01061,2019-01-31,5.6
01061,2019-02-28,5.3
01061,2019-03-31,5.4
01061,2019-04-30,5.1
01061,2019-05-31,5.2
01061,2019-06-30,5.0
01061,2019-07-31,5.1
01061,2019-08-31,5.1
01061,2019-09-30,4.8
01061,2019-10-31,4.9
01061,2019-11-30,4.6
01061,2019-12-31,4.7
01062,2010-01-31,4.8
01062,2010-02-28,5.0
01062,2010-03-31,5.0
01062,2010-04-30,4.8
01062,2010-05-31,4.5
01062,2010-06-30,4.4
01062,2010-07-31,4.4
01062,2010-08-31,4.3
01062,2010-09-30,4.0
01062,2010-10-31,4.0
01062,2010-11-30,4.0
01062,2010-12-31,4.0
01062,2011-01-31,4.6
01062,2011-02-28,4.6
01062,2011-03-31,4.4
01062,2011-04-30,4.3
01062,2011-05-31,4.1
01062,2011-06-30,4.0
01062,2011-07-31,4.2
01062,2011-08-31,4.1
01062,2011-09-30,4.0
01062,2011-10-31,3.9
01062,2011-11-30,3.7
01062,2011-12-31,3.8
01062,2012-01-31,4.3
01062,2012-02-29,4.3
01062,2012-03-31,4.2
01062,2012-04-30,4.1
01062,2012-05-31,4.0
01062,2012-06-30,4.1
01062,2012-07-31,4.2
01062,2012-08-31,4.1
01062,2012-09-30,3.9
01062,2012-10-31,3.9
01062,2012-11-30,3.9
01062,2012-12-31,3.9
01062,2013-01-31,4.4
01062,2013-02-28,4.4
01062,2013-03-31,4.3
01062,2013-04-30,4.3
01062,2013-05-31,4.1
01062,2013-06-30,4.0
01062,2013-07-31,4.2
01062,2013-08-31,4.1
01062,2013-09-30,4.0
01062,2013-10-31,4.0
01062,2013-11-30,4.0
01062,2013-12-31,4.1
01062,2014-01-31,4.4
01062,2014-02-28,4.4
01062,2014-03-31,4.3
01062,2014-04-30,4.2
01062,2014-05-31,4.0
01062,2014-06-30,3.9
01062,2014-07-31,4.1
01062,2014-08-31,4.1
01062,2014-09-30,3.9
01062,2014-10-31,3.8
01062,2014-11-30,3.7
01062,2014-12-31,3.7
01062,2015-01-31,4.0
01062,2015-02-28,4.0
01062,2015-03-31,4.0
01062,2015-04-30,3.9
01062,2015-05-31,3.8
01062,2015-06-30,3.7
01062,2015-07-31,3.8
01062,2015-08-31,3.8
01062,2015-09-30,3.6
01062,2015-10-31,3.6
01062,2015-11-30,3.5
01062,2015-12-31,3.6
01062,2016-01-31,3.9
01062,2016-02-29,3.8
01062,2016-03-31,3.8
01062,2016-04-30,3.7
01062,2016-05-31,3.6
01062,2016-06-30,3.5
01062,2016-07-31,3.6
01062,2016-08-31,3.7
01062,2016-09-30,3.5
01062,2016-10-31,3.4
01062,2016-11-30,3.4
01062,2016-12-31,3.4
01062,2017-01-31,3.7
01062,2017-02-28,3.8
01062,2017-03-31,3.6
01062,2017-04-30,3.5
01062,2017-05-31,3.3
01062,2017-06-30,3.3
01062,2017-07-31,3.3
01062,2017-08-31,3.5
01062,2017-09-30,3.4
01062,2017-10-31,3.3
01062,2017-11-30,3.2
01062,2017-12-31,3.3
01062,2018-01-31,3.5
01062,2018-02-28,3.4
01062,2018-03-31,3.3
01062,2018-04-30,3.3
01062,2018-05-31,3.1
01062,2018-06-30,3.0
01062,2018-07-31,3.3
01062,2018-08-31,3.3
01062,2018-09-30,3.0
01062,2018-10-31,3.1
01062,2018-11-30,3.0
01062,2018-12-31,2.9
01062,2019-01-31,3.2
01062,2019-02-28,3.1
01062,2019-03-31,3.1
01062,2019-04-30,3.0
01062,2019-05-31,3.0
01062,2019-06-30,3.0
01062,2019-07-31,3.1
01062,2019-08-31,3.1
01062,2019-09-30,3.0
01062,2019-10-31,3.0
01062,2019-11-30,3.0
01062,2019-12-31,3.1
02000,2010-01-31,9.1
02000,2010-02-28,9.1
02000,2010-03-31,8.9
02000,2010-04-30,8.6
02000,2010-05-31,8.1
02000,2010-06-30,8.0
02000,2010-07-31,8.1
02000,2010-08-31,8.1
02000,2010-09-30,7.8
02000,2010-10-31,7.6
02000,2010-11-30,7.5
02000,2010-12-31,7.4
02000,2011-01-31,8.3
02000,2011-02-28,8.3
02000,2011-03-31,8.3
02000,2011-04-30,8.2
02000,2011-05-31,7.9
02000,2011-06-30,7.7
02000,2011-07-31,8.0
02000,2011-08-31,7.9
02000,2011-09-30,7.4
02000,2011-10-31,7.4
02000,2011-11-30,7.2
02000,2011-12-31,7.3
02000,2012-01-31,7.8
02000,2012-02-29,7.8
02000,2012-03-31,7.8
02000,2012-04-30,7.7
02000,2012-05-31,7.4
02000,2012-06-30,7.4
02000,2012-07-31,7.6
02000,2012-08-31,7.4
02000,2012-09-30,7.2
02000,2012-10-31,7.2
02000,2012-11-30,7.1
02000,2012-12-31,7.1
02000,2013-01-31,7.6
02000,2013-02-28,7.6
02000,2013-03-31,7.6
02000,2013-04-30,7.5
02000,2013-05-31,7.3
02000,2013-06-30,7.3
02000,2013-07-31,7.6
02000,2013-08-31,7.4
02000,2013-09-30,7.3
02000,2013-10-31,7.3
02000,2013-11-30,7.3
02000,2013-12-31,7.3
02000,2014-01-31,7.9
02000,2014-02-28,7.9
02000,2014-03-31,7.8
02000,2014-04-30,7.7
02000,2014-05-31,7.6
02000,2014-06-30,7.5
02000,2014-07-31,7.7
02000,2014-08-31,7.6
02000,2014-09-30,7.4
02000,2014-10-31,7.3
02000,2014-11-30,7.2
02000,2014-12-31,7.2
02000,2015-01-31,7.7
02000,2015-02-28,7.8
02000,2015-03-31,7.6
02000,2015-04-30,7.6
02000,2015-05-31,7.5
02000,2015-06-30,7.3
02000,2015-07-31,7.6
02000,2015-08-31,7.5
02000,2015-09-30,7.3
02000,2015-10-31,7.3
02000,2015-11-30,7.1
02000,2015-12-31,7.1
02000,2016-01-31,7.5
02000,2016-02-29,7.5
02000,2016-03-31,7.4
02000,2016-04-30,7.3
02000,2016-05-31,7.0
02000,2016-06-30,6.9
02000,2016-07-31,7.0
02000,2016-08-31,7.1
02000,2016-09-30,6.9
02000,2016-10-31,6.8
02000,2016-11-30,6.8
02000,2016-12-31,6.7
02000,2017-01-31,7.2
02000,2017-02-28,7.2
02000,2017-03-31,7.1
02000,2017-04-30,7.0
02000,2017-05-31,6.8
02000,2017-06-30,6.7
02000,2017-07-31,6.8
02000,2017-08-31,6.9
02000,2017-09-30,6.7
02000,2017-10-31,6.5
02000,2017-11-30,6.5
02000,2017-12-31,6.5
02000,2018-01-31,6.8
02000,2018-02-28,6.7
02000,2018-03-31,6.6
02000,2018-04-30,6.5
02000,2018-05-31,6.2
02000,2018-06-30,6.1
02000,2018-07-31,6.3
02000,2018-08-31,6.5
02000,2018-09-30,6.2
02000,2018-10-31,6.1
02000,2018-11-30,6.0
02000,2018-12-31,5.9
02000,2019-01-31,6.3
02000,2019-02-28,6.2
02000,2019-03-31,6.1
02000,2019-04-30,6.0
02000,2019-05-31,6.1
02000,2019-06-30,6.1
02000,2019-07-31,6.3
02000,2019-08-31,6.3
02000,2019-09-30,6.1
02000,2019-10-31,6.1
02000,2019-11-30,6.0
02000,2019-12-31,6.0
03101,2010-01-31,9.6
03101,2010-02-28,9.6
03101,2010-03-31,9.3
03101,2010-04-30,9.2
03101,2010-05-31,8.9
03101,2010-06-30,8.8
03101,2010-07-31,9.1
03101,2010-08-31,8.9
03101,2010-09-30,8.3
03101,2010-10-31,8.2
03101,2010-11-30,8.1
03101,2010-12-31,8.1
03101,2011-01-31,9.1
03101,2011-02-28,8.9
03101,2011-03-31,8.9
03101,2011-04-30,8.5
03101,2011-05-31,8.1
03101,2011-06-30,8.0
03101,2011-07-31,8.1
03101,2011-08-31,8.1
03101,2011-09-30,7.4
03101,2011-10-31,7.3
03101,2011-11-30,7.2
03101,2011-12-31,7.4
03101,2012-01-31,7.9
03101,2012-02-29,7.9
03101,2012-03-31,7.8
03101,2012-04-30,7.8
03101,2012-05-31,7.4
03101,2012-06-30,7.2
03101,2012-07-31,7.4
03101,2012-08-31,7.6
03101,2012-09-30,7.2
03101,2012-10-31,7.0
03101,2012-11-30,6.9
03101,2012-12-31,7.1
03101,2013-01-31,7.6
03101,2013-02-28,7.4
03101,2013-03-31,7.3
03101,2013-04-30,7.2
03101,2013-05-31,6.9
03101,2013-06-30,6.8
03101,2013-07-31,7.2
03101,2013-08-31,7.0
03101,2013-09-30,6.8
03101,2013-10-31,6.8
03101,2013-11-30,6.8
03101,2013-12-31,6.9
03101,2014-01-31,7.3
03101,2014-02-28,7.2
03101,2014-03-31,7.0
03101,2014-04-30,7.0
03101,2014-05-31,6.7
03101,2014-06-30,6.7
03101,2014-07-31,6.8
03101,2014-08-31,7.0
03101,2014-09-30,6.6
03101,2014-10-31,6.5
03101,2014-11-30,6.5
03101,2014-12-31,6.6
03101,2015-01-31,7.1
03101,2015-02-28,7.0
03101,2015-03-31,6.8
03101,2015-04-30,6.6
03101,2015-05-31,6.5
03101,2015-06-30,6.3
03101,2015-07-31,6.5
03101,2015-08-31,6.6
03101,2015-09-30,6.3
03101,2015-10-31,6.1
03101,2015-11-30,6.0
03101,2015-12-31,6.1
03101,2016-01-31,6.5
03101,2016-02-29,6.4
